IMPORTADOR,PROVEEDOR,DESPACHO,CONOCIMIENTO,FECHA,ITEM,POSICION ARANCELARIA,RUBRO,DESCRIPCION DE LA POSICION,MERCADERIA,DESTINACION,REGIMEN,ADUANA,MEDIO,PAIS ORIGEN,PAIS PROCEDENCIA,VALOR FOB U$S,VALOR FLETE U$S,VALOR SEGURO U$S,VALOR CIF U$S,CANTIDAD,UNIDAD MEDIDA,PRECIO UNITARIO,KGS BRUTO,KGS NETO,SUBITEM,DESCRIPCION SUBITEM,MARCA SUBITEM,CANTIDAD SUBITEM,PRECIO UNITARIO SUBITEM,FOB SUBITEM,DESPACHANTE,ESTADO,FACTURA,VALOR FACTURA,COTIZACION,CANAL,USO,IMPONIBLE U$S,IMPONIBLE GS,AJUSTE A INCLUIR,AJUSTE A DEDUCIR,ACUERDO,DERECHO,ISC,RENTA,IVA,TOTAL,VALOR FINAL,VALOR FINAL POR CANTIDAD
EDISON SOCIEDAD DE RESPONSABILIDAD LIMITADA,KONICA MINOLTA HEALTHCARE AMERICAS,22DA000000319305,PAN22069402,2022-09-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA PRUEBAS VISIALES EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,JAPON,PANAMA,"25031,55","617,77","82,60","25731,92","5,00",UNIDAD,"5006,31","200,00","150,00",1,5902022- REGIUS SIGMA 2(LA),KONICA MINOLTA,"3,00","7146,85","21440,55",SAMANIEGO PEREZ HUGO JAVIER,CANC,668568 (DOLAR ESTADOUNIDENSE)  - 668494 (DOLAR ESTADOUNIDENSE),"31674,67","6995,39",V,NUEVO,"25731,92","180004816,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","18117103,00","19759225,00","28556,53","5711,305327"
EDISON SOCIEDAD DE RESPONSABILIDAD LIMITADA,KONICA MINOLTA HEALTHCARE AMERICAS,22DA000000319305,PAN22069402,2022-09-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS PARA PRUEBAS VISIALES EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,EMPEDRIL S.A.,CAMION,JAPON,PANAMA,,,,,"5,00",UNIDAD,,,,2,4600120- DRYPRO SIGMA LASER PRINTER CE,KONICA MINOLTA,"2,00","1795,50","3591,00",SAMANIEGO PEREZ HUGO JAVIER,CANC,668568 (DOLAR ESTADOUNIDENSE)  - 668494 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
IMESE SA,ESAOTE S.P.A,22DA000000333788,8613717943,2022-09-15,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD CARGADOR TIPO 12V FSP030-DGAA1 6420 PARA ECÂ¿GRAFO MYLAB SIX,IM04,IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ITALIA,ITALIA,"382,57","33,59","3,83","419,99","1,00",UNIDAD,"382,57","0,72","0,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,2202403672 (MONEDA COMUN EUROPEA),"416,16","6972,25",R,NUEVO,"419,99","2928275,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","304750,00","331581,00","467,55","467,5472448"
IMESE SA,ESAOTE S.P.A,22DA000000334329,9782186971,2022-09-15,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (2) UNIDAD MAIN FILTER FOR MYLAB GAMMA ULTRASOUND SYSTEM,IM04,IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ITALIA,ITALIA,"528,54","46,41","5,29","580,24","2,00",UNIDAD,"264,27","2,78","1,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,2202403671 (DOLAR ESTADOUNIDENSE),"574,95","6972,25",R,NUEVO,"580,24","4045578,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","417039,00","453949,00","645,35","322,6739819"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000338753,4431723900,2022-09-15,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01.- UNIDAD DE EQUIPO: ECOGRAFO VOLUSON S8T,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"18100,00","1733,28","124,33","19957,61","1,00",UNIDAD,"18100,00","120,00","96,40",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,908128600 (DOLAR ESTADOUNIDENSE),"38000,00","6951,92",R,NUEVO,"19957,61","138743708,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","13971068,00","15241506,00","22150,03","22150,02677"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000338753,4431723900,2022-09-15,2,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,03.- PIEZAS DE PARTES PARA ECOGRAFOS; TRANSDUCTORES DETALLADOS EN EL SUBITEM.-,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,COREA DEL SUR,"10145,36","971,53","69,69","11186,58","3,00",UNIDAD,"3381,79","3,00","2,70",1,TRANSDUCTOR MODELO: 12L-RS,G E,"1,00","2510,12","2510,12",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,908128600 (DOLAR ESTADOUNIDENSE),"38000,00","6951,92",R,NUEVO,"11186,58","77768209,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7831021,00","8543123,00","12415,47","4138,488947"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000338753,4431723900,2022-09-15,2,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,03.- PIEZAS DE PARTES PARA ECOGRAFOS; TRANSDUCTORES DETALLADOS EN EL SUBITEM.-,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,COREA DEL SUR,,,,,"3,00",UNIDAD,,,,2,TRANSDUCTOR MODELO: C1-5-RS,G E,"1,00","2820,10","2820,10",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,908128600 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000338753,4431723900,2022-09-15,2,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,03.- PIEZAS DE PARTES PARA ECOGRAFOS; TRANSDUCTORES DETALLADOS EN EL SUBITEM.-,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,COREA DEL SUR,,,,,"3,00",UNIDAD,,,,3,TRANSDUCTOR MODELO: RAB6-RS,G E,"1,00","4815,14","4815,14",GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,908128600 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000338753,4431723900,2022-09-15,3,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,01.- PIEZA DE PARTE PARA ECOGRAFO; TRANSDUCTOR MODELO: RIC5-9A-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,AUSTRIA,COREA DEL SUR,"6515,86","623,97","44,76","7184,59","1,00",UNIDAD,"6515,86","1,00","0,90",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,908128600 (DOLAR ESTADOUNIDENSE),"38000,00","6951,92",R,NUEVO,"7184,59","49946695,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","5029480,00","5486827,00","7973,84","7973,843472"
ASOCIACION PARAGUAYA DE LOS ADVENTISTAS DEL SEPTIMO DIA,ADVENTHEALTH GLOBAL MISSIONS,22DA000000688584,S00018752,2022-10-06,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,EQUIPO MEDICO - ULTRASONIDO GE VOLUSON 730 CON MONITOR MODELO AY-15CUI (ECOGRAFO),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,SOLUCION LOGISTICA,CAMION,ESTADOS UNIDOS DE AMERICA,ESTADOS UNIDOS DE AMERICA,"250,00","329,00","2,50","581,50","1,00",UNIDAD,"250,00","176,68","176,68",,,,,,,ARAMBULO JOSE ALFREDO,CANC,AH_PARCO100722 (DOLAR ESTADOUNIDENSE),"500,00","7072,89",N,USADO,"581,50","4112886,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","424697,00","469676,00","647,91","647,9051046"
ASOCIACION PARAGUAYA DE LOS ADVENTISTAS DEL SEPTIMO DIA,ADVENTHEALTH GLOBAL MISSIONS,22DA000000688584,S00018752,2022-10-06,2,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,EQUIPO MEDICO - ULTRASONIDO ATL MODELO ULTRAMARK 400C CON MONITOR MODELO AY-MNT-15-TTK (ECOGRAFO),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,SOLUCION LOGISTICA,CAMION,ESTADOS UNIDOS DE AMERICA,ESTADOS UNIDOS DE AMERICA,"250,00","329,00","2,50","581,50","1,00",UNIDAD,"250,00","176,68","176,68",,,,,,,ARAMBULO JOSE ALFREDO,CANC,AH_PARCO100722 (DOLAR ESTADOUNIDENSE),"500,00","7072,89",N,USADO,"581,50","4112886,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","424697,00","469676,00","647,91","647,9051046"
RECAUCHUTADORA INDUSTRIAL DEL PARAGUAY SRL,MINDRAY ANIMAL MEDICAL TECHNOLOGY CO.LIMITED.-,22DA000000690717,ASHKG264612,2022-10-06,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LOS DEMAS APARATOS DE DIAGNOSTICO POR EXPLORACION ULTRASONICA(ECOGRAFO DE USO VETERINARIO):(1)-UNA UNIDAD SISTEMA DE DIAGNOSTICO ULTRASONICO(ECOGRAFO),COMPLETO,MOD.2158B-PA0014A-VETUS E7,P/USO VETERIN",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,HONG KONG,HONG KONG,"9280,00","678,31","23,24","9981,55","1,00",UNIDAD,"9280,00","20,20","14,22",,,,,,,QUINTANA ORTIZ RAMON EMILIANO,CANC,PY300002987/30000298 (DOLAR ESTADOUNIDENSE),"21043,00","7072,89",V,NUEVO,"9981,55","70598405,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7170019,00","7816857,00","11086,74","11086,73572"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD ECOGRAFO SAMSUNG MODELO HS30,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"8374,10","1019,68","84,59","9478,37","1,00",UNIDAD,"8374,10","70,00","46,00",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"9478,37","68273078,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","6874247,00","7498957,00","10519,45","10519,45224"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,2,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO C2-5,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1456,31","177,33","14,71","1648,35","1,00",UNIDAD,"1456,31","1,50","0,81",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"1648,35","11873131,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1195476,00","1304118,00","1829,40","1829,401056"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,3,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EVN 4 - 9,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1359,22","165,51","13,73","1538,46","1,00",UNIDAD,"1359,22","2,50","0,98",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"1538,46","11081589,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1115778,00","1217176,00","1707,44","1707,440875"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,4,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR LINEAL LN5-12,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2038,83","248,26","20,59","2307,68","1,00",UNIDAD,"2038,83","1,50","0,85",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"2307,68","16622311,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1673659,00","1825756,00","2561,15","2561,150201"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,5,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO VN 4 - 8,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3106,80","378,31","31,38","3516,49","1,00",UNIDAD,"3106,80","1,50","0,67",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"3516,49","25329418,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2550356,00","2782124,00","3902,73","3902,733031"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,6,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD ECOGRAFO SAMSUNG PORTATIL MODELO HM70 EVO,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"6796,12","827,54","68,65","7692,31","1,00",UNIDAD,"6796,12","13,00","5,30",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"7692,31","55408017,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","5578896,00","6085889,00","8537,22","8537,215623"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,8,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN : (1) UNIDAD CARRO DE TRANSPORTE PARA ECOGRAFO HM70 EVO,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1650,49","200,98","16,67","1868,14","1,00",UNIDAD,"1650,49","42,00","24,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"1868,14","13456287,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1354880,00","1478007,00","2073,33","2073,332113"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,9,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRAVEL CASE (BOLSO DE TRANSPORTE),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"262,14","31,92","2,65","296,71","1,00",UNIDAD,"262,14","6,00","4,73",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"296,71","2137214,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","215191,00","234747,00","329,30","329,2999898"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,10,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO CA2-8AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2038,83","248,26","20,59","2307,68","1,00",UNIDAD,"2038,83","1,50","0,90",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"2307,68","16622311,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1673659,00","1825756,00","2561,15","2561,150201"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,11,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR LINEAL LA3-16AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2330,10","283,73","23,54","2637,37","1,00",UNIDAD,"2330,10","1,00","0,48",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"2637,37","18997082,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1912769,00","2086596,00","2927,05","2927,05269"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,12,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EVN 4 - 9,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"1359,22","165,51","13,73","1538,46","1,00",UNIDAD,"1359,22","2,50","0,98",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"1538,46","11081589,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1115778,00","1217176,00","1707,44","1707,440875"
STEVEN S SA,SAMSUNG MEDISON CO..LTD,22DA000000711578,CAKR22025228,2022-10-19,13,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO VN 4 - 8,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3106,80","378,31","31,38","3516,49","1,00",UNIDAD,"3106,80","2,00","0,67",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101214600 (DOLAR ESTADOUNIDENSE),"38852,00","7203,04",V,NUEVO,"3516,49","25329418,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2550356,00","2782124,00","3902,73","3902,733031"
GAESA SA,"GUANGDONG BIOLIGHT MEDITECH CO., LTD",22DA000000714726,42551471,2022-10-21,2,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LAS DEMAS, EN: 5) UNIDADES DE MONITOR FETAL 12"" MODELO: F80",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"5000,00","1000,27","16,49","6016,76","5,00",UNIDAD,"1000,00","48,00","26,00",,,,,,,ARRUA ALAS VICTOR DEJESUS,CANC,22CW081701 (DOLAR ESTADOUNIDENSE),"21895,00","7241,09",V,NUEVO,"6016,76","43567901,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","4384962,00","4782379,00","6677,21","1335,442031"
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,"VINNO TECHNOLOGY ( SUZHOU ) CO .,LTD",22DA000000719187,14011841,2022-10-24,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,2 UNIDADES DE PORTABLE VINNO 6 COLOR ULTRASONICS SYSTEM ( INCLUDING PROBE X6-15L SP ),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"18063,00","1285,48","19,78","19368,26","2,00",UNIDAD,"9031,50","15,00","14,00",,,,,,,DELVALLE MARCIAL,CANC,CI/PY2022091301 (DOLAR ESTADOUNIDENSE),"19587,00","7234,87",V,NUEVO,"19368,26","140126843,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","14105712,00","15385598,00","21494,85","10747,42471"
LA CASA DEL MEDICO SA,"BISTOS CO., LTD.",22DA000000731051,SELA22073053,2022-11-01,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE ELECTRODIAGNÂ¿STICO EN: 10 UNID. DE MONITOR PACIENTE BISTOS.-,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"9800,00","910,69","98,00","10808,69","10,00",UNIDAD,"980,00","70,00","70,00",,,,,,,FIGUEREDO UCEDO EULALIA RAQUEL,CANC,BT22-1013-0978 (DOLAR ESTADOUNIDENSE),"13150,00","7270,68",R,NUEVO,"10808,69","78586526,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","7937055,00","8673055,00","12001,57","1200,157086"
EDUARDO ELIZECHE BENITEZ S.A.C.,SIEMENS HEALTHCARE GMBH,22DA000000732827,AMS-00000161,2022-11-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,"ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER, EN: 1 UNIDAD DE EQUIPO DE ECOGRAFIA ACUSON JUNIPER",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,ALEMANIA,"33772,44","2010,00","84,43","35866,87","1,00",UNIDAD,"33772,44","100,00","100,00",,,,,,,ROIG BUSTO CARLOS ATILIO,CANC,584K0136491044 (DOLAR ESTADOUNIDENSE),"33772,44","7270,73",N,NUEVO,"35866,87","260778328,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","26231561,00","28599984,00","39800,45","39800,44806"
DYSA HEALTHCARE S.A.,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,22DA000000735684,278974377053,2022-11-03,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,AFFINITI 50 UPGRADE SERIAL F06HBV,IM04,IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ESTADOS UNIDOS DE AMERICA,PAISES BAJOS,"1789,92","120,00","17,90","1927,82","1,00",UNIDAD,"1789,92","1,36","1,36",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,0818339738 (DOLAR ESTADOUNIDENSE),"1789,92","7259,03",V,NUEVO,"1927,82","13994103,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1417296,00","1543959,00","2140,51","2140,514947"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",22DA000000745826,CAKR22027588,2022-11-17,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD ECOGRAFO SAMSUNG MODELO  V7,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"19327,63","2693,39","195,22","22216,24","1,00",UNIDAD,"19327,63","112,50","78,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101266621 (DOLAR ESTADOUNIDENSE),"350997,00","7171,84",V,NUEVO,"22216,24","159331319,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","16046016,00","17506246,00","24657,21","24657,20996"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",22DA000000745826,CAKR22027588,2022-11-17,2,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD  TRANSDUCTOR CONVEXO CA1-7SD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2485,44","346,36","25,11","2856,91","1,00",UNIDAD,"2485,44","1,50","0,92",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101266621 (DOLAR ESTADOUNIDENSE),"350997,00","7171,84",V,NUEVO,"2856,91","20489301,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2063447,00","2251227,00","3170,81","3170,808107"
